x,y,z
-2.458328623705647,1.7798292297827152,1.992640264949738
2.1277570074581496,2.299942651092273,1.5799804400612767
-0.4215963929018741,2.2264559028120106,-0.4686742719610794
-0.173668649337003,2.200584756276393,1.843043331118003
0.9345264334814806,2.5377947878489056,0.9296584594212118
-1.3822514656271057,2.324691902524811,1.348299778024714
-1.0219325995982664,2.4313465209023146,0.2570971429806323
0.7867845038660252,2.2658551750317164,1.8626054274380988
1.59032416417804,2.02281662994967,0.9423579671524844
-0.24021143857483432,2.174925533822311,0.3307065955354488
0.2150592805376211,2.246002817535975,1.1746348397307484
-0.647525374650277,2.2923382967765584,1.1504485713696455
-1.8001372674915839,1.8401158885083813,1.6946476856319663
1.4102859816974316,2.4306933007829588,1.5547227168574298
-0.8816409700237267,2.2909880836546965,1.7676071416985526
-2.4803150298024166,1.7466712572138068,1.3716833729059412
0.8432525758740819,2.0098481640381727,1.3436845228912024
-2.262188311323319,2.1794336967067913,1.6449291372094137
-1.3736876405257241,2.1968277034512167,1.9182014152989828
-0.5361572240328082,1.962988515965036,1.5388122065086152
-0.5708699769265551,2.3791504826403895,-0.0018124193409354
0.3079488324107343,2.3681392996729222,1.7371491444322595
1.4437339733664254,2.5026050768362627,0.8818743562262616
1.1296755937109004,2.1156469920485033,0.8600211502471897
-2.0958323817176545,1.5213387327070829,1.8869699643816904
-0.11490807457055845,2.4322566815265128,-0.0160421824455592
-1.3559431768705774,1.9330940697766854,1.556635345563584
-0.23326839461150037,2.2154212958026016,1.285328671268022
0.37337713170420345,1.998148978390031,1.5293909889963324
0.6195629284741281,2.252388944990088,1.031120530860878
1.7858568153108265,2.2898315146085415,1.836414782114368
1.1534321945286834,2.1588376826582785,1.701775801415963
1.4312020770360057,2.1224404362836475,1.2938922681420386
-0.7545120873163713,2.1329755318047283,0.2498828635866462
-2.094905231973202,1.9238372842626892,1.9246972493308616
3.979016211564618e-15,2.0306958169158262,1.5206700898971597
-0.34963794130667647,2.5334503207773773,0.2515756539457263
-0.45262231351945753,2.3167856646050016,1.5531845751361772
0.6173581264025115,2.26028272686604,1.4689654091238666
-0.9960370202536464,2.0617854753102227,1.5201962088354533
1.4279479839185842,2.385667121710861,1.904702178272472
1.7436858198380074,2.1922480346083746,1.5009442436181626
-1.9387176399925066,2.1151274375214526,1.5235727872769191
-0.7194660933638372,2.2907028080143945,-0.3375737961766312
1.177776431143038,2.291859227567309,1.1329208664008616
-2.5196519241328743,1.989714021832427,1.7003443138584202
-2.438925452138814,1.4636782139219804,1.9311737221265468
1.5513545999950937,2.405663742580368,1.201639327035331
-0.3171796649700087,2.1924981885121966,0.0191800548942948
-0.7470343304020297,2.3523048865340987,1.448236429654059
0.9122857788784989,2.3177176787841423,1.5620947286457914
-1.6182915778439484,2.0895458075448,1.7419077546205806
-2.2906481310870506,1.7726830729962864,1.7356159689824144
-2.71135047044154,1.6245581424788564,2.053777132443241
0.023253215944641033,2.312484911030364,1.6462577292194815
-0.5562847349225374,2.010003233412304,0.0625856127466864
0.31950156560879905,2.379714379669699,1.4389279361539202
-1.2169922609503976,2.2508078459019196,1.5846031073104103
1.2003909913166955,2.6624000710523053,0.9664177626575214
0.11076924218753856,2.272423902315855,1.9283457058703457
-0.09763896428832186,2.267488302512134,1.0362121236054826
0.8864507624782068,2.2094656526746013,1.1465902608211522
-2.1899742719986763,1.713577665989417,2.0847880051745076
0.7776737003643818,2.035728934276083,1.6147717726621824
0.5349949777224404,2.199728139929657,1.762742673639324
-0.4440830119376798,2.2273467377035967,1.8482391906718356
1.4262316702133169,2.2557810912017175,1.0137124035132583
-2.052001390119,1.834311848328746,1.5948888137241592
1.5497025211866053,2.211982411332979,1.6882979428269584
-2.3447236658697,2.0226131440192296,1.905597075920908
-0.6909206829511468,2.1422399694174707,1.6612507151313929
-0.29992282373246976,2.0668986295831786,1.4906849144749843
-2.6599672349968464,1.641566794890423,1.5274163793695916
0.046784542581189616,2.2531636998764086,1.372046723022677
1.2020984158831372,2.3064737785167315,1.464445121934551
-0.8858118781387915,2.2476871678060957,0.0607102784907265
1.637046365959568,2.490555685367241,1.4269053753498226
-1.9483068227429177,2.060868687027628,1.771157017130328
-2.547610110249404,1.6350043417065905,1.78166675980268
-0.45511711213430744,2.2747818034093386,0.2456883929251487
-1.4582575156051647,2.2748098552324945,1.6994548197314487
1.9229489912266575,2.368533663631525,1.461557456075313
1.6678347930794042,2.439234597303603,1.6841510111790263
0.3749602259264952,2.2442393550995314,1.935897732535996
1.3575029739520827,1.995425292632043,0.8922344575185273
0.19841412533785135,2.1637896866854436,1.5804579974719726
1.0451479007442626,2.36089176138763,1.7684472901803063
1.226724103797379,2.411891543849653,0.9335572179125984
0.5940658662588423,1.989967147751883,1.4445344304763794
-1.9597063419552638,1.676577636908318,1.738467628079801
-2.679472912845903,1.7902528330265188,1.886770406405114
-1.5656977954689875,1.8770388919999144,1.6755943107080284
-2.299017303728781,1.9353772525852797,1.5756649880689275
-1.3018562678320411,2.075796844616011,1.7240265269081934
1.6000469096284347,2.19290307635334,1.1476653730870563
1.135684866506384,2.0747164687962467,1.1046715319692346
0.7861000818092159,2.1025617213153827,0.9796057088063684
-1.4549865586706219,2.1588560968252737,1.4765161061103615
-0.18707233281401225,2.0729663194008783,0.1459357546447494
0.7042055424703394,2.2475317221643114,1.2701922500542415
1.0661054281180846,2.0971284274567665,1.512682471892247
-0.5476886287113565,2.25319517549323,1.3713860760168548
1.442997817923906,2.0383391640896926,1.0974415977463428
0.5520195335012944,2.397806295077496,1.8396159422465583
1.5239166147009535,2.268333671327107,1.4785930167542627
-2.3047854845730584,1.5435297777970525,1.78785752341773
-0.23298829508456895,2.3221115441402236,0.1636312954667584
-0.36663623394360906,2.279510316159424,1.1343590637313166
0.9145514419713989,2.2053377116703134,1.383554643512913
-0.2932962917244879,2.2316339141681185,1.6607332714606644
0.4288372699890471,2.195039903873936,1.5766644699911438
-1.1836055519922775,2.2962880649473,1.7857577984695592
-1.1788452848590305,2.291401398421754,1.3585295442889398
1.35641185495611,2.306326421661771,1.2380747728978378
1.3114905236147336,2.28796665020069,1.6887410500694304
-0.4456797059643128,2.531109136387051,0.0526280845484066
-0.8113086535927888,2.421788801450964,0.1371474074409724
-0.7792321126217241,2.0168476306888072,1.5283089841123414
-0.15913577230292536,2.2099887207068365,1.478521126966251
2.034095245297587,2.2380316482828957,1.745251595959192
-2.574731390365559,1.9410585305154866,1.978756500303819
-2.539608225153528,1.6550327367872384,2.149941915135603
-1.1603593298377046,1.993863288482672,1.610980485796025
-0.5108022733822359,2.28861575986876,-0.3044782555963308
-0.10679334858627423,2.1224498237633123,1.6756122261603446
-2.2474229752394588,1.5298948028407093,2.0106830366139343
-2.4498360737885974,1.7517977322638958,1.6248549722859351
1.0763269669379314,2.4557112518913735,1.0479228817461437
0.7093712582054276,2.2055324289407703,1.674915560423892
-2.139391578519377,2.0516719460192796,1.7879981106071272
-2.056270232685002,2.218276535827534,1.7505449623879945
-2.5456276026155575,1.903148670880613,1.4566709256563084
1.3419293240425534,2.545621492272447,1.0354986872094267
0.1312102678614964,2.1953809229460104,1.7541221156802853
-0.6156716522760557,2.1913742376364134,-0.4592741681081391
0.95187093923642,2.183702725421293,1.6879248162125409
0.48788628467336775,2.267449333098749,1.1630029061464016
-0.668259966224202,2.3714378831439036,-0.1769272089944626
0.17178802792945724,2.0641905280089854,1.424646335676981
0.48984442163187314,2.3277572213771953,1.3507524347491402
-0.8442661839699088,2.2100491480335727,1.581784538554403
-1.766509689544651,2.1177824992573306,1.6339869704510737
-0.5122502450226267,2.4571538350126643,0.2937700645644927
-0.3154444412838347,2.4177016367250603,-0.0121421699452111
-2.1412066723028778,1.657033558435157,1.7528643340797454
1.2846488534271323,2.1523598581730305,0.9470865994877766
-2.4498770460195307,1.8899452476294465,1.8456810702701367
-0.6027103257243127,2.1725875446378593,0.1626168941271413
-0.46049164004646254,2.121216340725952,1.5690033056859676
-0.537581296699895,2.2058587628751534,-0.0140554467801523
-0.13891323998513494,2.3181415999186252,1.7168332568690523
-1.0478944054407489,2.2788812611864735,1.6767986385680993
-0.5946864443700886,2.249795986186734,1.7591124259071051
